ICD9_CODE,LONG_TITLE
9722,Poisoning by antilipemic and antiarteriosclerotic drugs
9724,Poisoning by coronary vasodilators
9725,Poisoning by other vasodilators
9726,Poisoning by other antihypertensive agents
9729,Poisoning by other and unspecified agents primarily affecting the cardiovascular system
9733,"Poisoning by other cathartics, including intestinal atonia"
9735,Poisoning by antidiarrheal drugs
9744,Poisoning by other diuretics
9747,Poisoning by uric acid metabolism drugs
9752,Poisoning by skeletal muscle relaxants
9753,Poisoning by other and unspecified drugs acting on muscles
9754,Poisoning by antitussives
9755,Poisoning by expectorants
9760,Poisoning by local anti-infectives and anti-inflammatory drugs
9762,Poisoning by local astringents and local detergents
9766,"Poisoning by anti-infectives and other drugs and preparations for ear, nose, and throat"
9767,Poisoning by dental drugs topically applied
9773,Poisoning by alcohol deterrents
9778,Poisoning by other specified drugs and medicinal substances
9779,Poisoning by unspecified drug or medicinal substance
9800,Toxic effect of ethyl alcohol
9802,Toxic effect of isopropyl alcohol
9809,Toxic effect of unspecified alcohol
9828,Toxic effect of other nonpetroleum-based solvents
9831,Toxic effect of acids
9832,Toxic effect of caustic alkalis
9839,"Toxic effect of caustic, unspecified"
9851,Toxic effect of arsenic and its compounds
9858,Toxic effect of other specified metals
986,Toxic effect of carbon monoxide
9878,"Toxic effect of other specified gases, fumes, or vapors"
9879,"Toxic effect of unspecified gas, fume, or vapor"
9881,Toxic effect of mushrooms eaten as food
9890,Toxic effect of hydrocyanic acid and cyanides
9893,Toxic effect of organophosphate and carbamate
9894,"Toxic effect of other pesticides, not elsewhere classified"
9895,Toxic effect of venom
98989,"Toxic effect of other substance, chiefly nonmedicinal as to source, not elsewhere classified"
9899,"Toxic effect of unspecified substance, chiefly nonmedicinal as to source"
990,"Effects of radiation, unspecified"
9911,Frostbite of hand
9912,Frostbite of foot
9913,Frostbite of other and unspecified sites
9916,Hypothermia
9920,Heat stroke and sunstroke
9941,Drowning and nonfatal submersion
9942,Effects of hunger
9947,Asphyxiation and strangulation
9948,Electrocution and nonfatal effects of electric current
9949,Other effects of external causes
9950,Other anaphylactic reaction
9951,"Angioneurotic edema, not elsewhere classified"
99527,Other drug allergy
99529,"Unspecified adverse effect of other drug, medicinal and biological substance"
9953,"Allergy, unspecified, not elsewhere classified"
99561,Anaphylactic reaction due to peanuts
99562,Anaphylactic reaction due to crustaceans
99563,Anaphylactic reaction due to fruits and vegetables
99564,Anaphylactic reaction due to tree nuts and seeds
99565,Anaphylactic reaction due to fish
99567,Anaphylactic reaction due to milk products
99569,Anaphylactic reaction due to other specified food
9957,"Other adverse food reactions, not elsewhere classified"
99580,"Adult maltreatment, unspecified"
99581,Adult physical abuse
99582,Adult emotional/psychological abuse
99583,Adult sexual abuse
99585,Other adult abuse and neglect
99586,Malignant hyperthermia
99589,"Other specified adverse effects, not elsewhere classified"
99590,"Systemic inflammatory response syndrome, unspecified"
99591,Sepsis
99592,Severe sepsis
99593,Systemic inflammatory response syndrome due to noninfectious process without acute organ dysfunction
99594,Systemic inflammatory response syndrome due to noninfectious process with acute organ dysfunction
99601,Mechanical complication due to cardiac pacemaker (electrode)
99602,Mechanical complication due to heart valve prosthesis
99603,Mechanical complication due to coronary bypass graft
99604,Mechanical complication of automatic implantable cardiac defibrillator
99609,"Other mechanical complication of cardiac device, implant, and graft"
9961,"Mechanical complication of other vascular device, implant, and graft"
9962,"Mechanical complication of nervous system device, implant, and graft"
99631,Mechanical complication due to urethral (indwelling) catheter
99639,"Other mechanical complication of genitourinary device, implant, and graft"
99640,"Unspecified mechanical complication of internal orthopedic device, implant, and graft"
99641,Mechanical loosening of prosthetic joint
99642,Dislocation of prosthetic joint
99643,Broken prosthetic joint implant
99644,Peri-prosthetic fracture around prosthetic joint
99645,Peri-prosthetic osteolysis
99647,Other mechanical complication of prosthetic joint implant
99649,"Other mechanical complication of other internal orthopedic device, implant, and graft"
99651,Mechanical complication due to corneal graft
99652,"Mechanical complication due to graft of other tissue, not elsewhere classified"
99653,Mechanical complication due to ocular lens prosthesis
99654,Mechanical complication due to breast prosthesis
99656,Mechanical complication due to peritoneal dialysis catheter
99657,Mechanical complication due to insulin pump
99659,"Mechanical complication due to other implant and internal device, not elsewhere classified"
99661,"Infection and inflammatory reaction due to cardiac device, implant, and graft"
99662,"Infection and inflammatory reaction due to other vascular device, implant, and graft"
99663,"Infection and inflammatory reaction due to nervous system device, implant, and graft"
99664,Infection and inflammatory reaction due to indwelling urinary catheter
99665,"Infection and inflammatory reaction due to other genitourinary device, implant, and graft"
99666,Infection and inflammatory reaction due to internal joint prosthesis
99667,"Infection and inflammatory reaction due to other internal orthopedic device, implant, and graft"
99668,Infection and inflammatory reaction due to peritoneal dialysis catheter
99669,"Infection and inflammatory reaction due to other internal prosthetic device, implant, and graft"
99670,"Other complications due to unspecified device, implant, and graft"
99671,Other complications due to heart valve prosthesis
99672,"Other complications due to other cardiac device, implant, and graft"
99673,"Other complications due to renal dialysis device, implant, and graft"
99674,"Other complications due to other vascular device, implant, and graft"
99675,"Other complications due to nervous system device, implant, and graft"
99676,"Other complications due to genitourinary device, implant, and graft"
99677,Other complications due to internal joint prosthesis
99678,"Other complications due to other internal orthopedic device, implant, and graft"
99679,"Other complications due to other internal prosthetic device, implant, and graft"
99680,"Complications of transplanted organ, unspecified"
99681,Complications of transplanted kidney
99682,Complications of transplanted liver
99683,Complications of transplanted heart
99684,Complications of transplanted lung
99685,Complications of transplanted bone marrow
99686,Complications of transplanted pancreas
99687,Complications of transplanted intestine
99688,"Complications of transplanted organ, stem cell"
99689,Complications of other specified transplanted organ
99693,Complications of reattached finger(s)
99700,"Nervous system complication, unspecified"
99701,Central nervous system complication
99702,Iatrogenic cerebrovascular infarction or hemorrhage
99709,Other nervous system complications
9971,"Cardiac complications, not elsewhere classified"
9972,"Peripheral vascular complications, not elsewhere classified"
99731,Ventilator associated pneumonia
99732,Postprocedural aspiration pneumonia
99739,Other respiratory complications
99741,Retained cholelithiasis following cholecystectomy
99749,Other digestive system complications
9975,"Urinary complications, not elsewhere classified"
99762,Infection (chronic) of amputation stump
99769,Other amputation stump complication
99771,Vascular complications of mesenteric artery
99772,Vascular complications of renal artery
99779,Vascular complications of other vessels
99791,"Complications affecting other specified body systems, not elsewhere classified, hypertension"
99799,"Complications affecting other specified body systems, not elsewhere classified"
99800,"Postoperative shock, unspecified"
99801,"Postoperative shock, cardiogenic"
99802,"Postoperative shock, septic"
99809,"Postoperative shock, other"
99811,Hemorrhage complicating a procedure
99812,Hematoma complicating a procedure
99813,Seroma complicating a procedure
9982,"Accidental puncture or laceration during a procedure, not elsewhere classified"
99830,"Disruption of wound, unspecified"
99831,Disruption of internal operation (surgical) wound
99832,Disruption of external operation (surgical) wound
99833,Disruption of traumatic injury wound repair
9984,Foreign body accidentally left during a procedure
99851,Infected postoperative seroma
99859,Other postoperative infection
